index,date,appliance,time,consumption,house,Month,Weekday
381,2012-07-10,Lamp,Evening,36485.645299999815,04,July,Tuesday
382,2012-07-10,Lamp,Morning,135386.2881800023,04,July,Tuesday
383,2012-07-10,Lamp,Night,51648.988620000135,04,July,Tuesday
384,2012-07-10,Stereo and laptop,Afternoon,471392.0719999904,04,July,Tuesday
385,2012-07-10,Stereo and laptop,Evening,430426.1734999911,04,July,Tuesday
386,2012-07-10,Stereo and laptop,Morning,393182.154200005,04,July,Tuesday
387,2012-07-10,Stereo and laptop,Night,679777.6170999935,04,July,Tuesday
388,2012-07-10,Tablet,Afternoon,19636.74364999965,04,July,Tuesday
389,2012-07-10,Tablet,Evening,14724.3406999999,04,July,Tuesday
390,2012-07-10,Tablet,Morning,27862.154029999456,04,July,Tuesday
391,2012-07-10,Tablet,Night,30201.378419999448,04,July,Tuesday
392,2012-07-11,Entertainment,Afternoon,568542.4354399851,04,July,Wednesday
393,2012-07-11,Entertainment,Evening,207848.57559999093,04,July,Wednesday
394,2012-07-11,Entertainment,Morning,510900.005999979,04,July,Wednesday
395,2012-07-11,Entertainment,Night,430909.8854999735,04,July,Wednesday
396,2012-07-11,Freezer,Afternoon,3559266.154300003,04,July,Wednesday
397,2012-07-11,Freezer,Evening,2805505.7721000323,04,July,Wednesday
398,2012-07-11,Freezer,Morning,4898126.9507001,04,July,Wednesday
399,2012-07-11,Freezer,Night,5773918.457500044,04,July,Wednesday
400,2012-07-11,Fridge,Afternoon,537656.199830003,04,July,Wednesday
401,2012-07-11,Fridge,Evening,452124.1836799937,04,July,Wednesday
402,2012-07-11,Fridge,Morning,783558.8596600085,04,July,Wednesday
403,2012-07-11,Fridge,Night,840255.4734700036,04,July,Wednesday
404,2012-07-11,Kitchen appliances,Afternoon,10433.906040000056,04,July,Wednesday
405,2012-07-11,Kitchen appliances,Evening,756771.7296199868,04,July,Wednesday
406,2012-07-11,Kitchen appliances,Morning,313065.08153999137,04,July,Wednesday
407,2012-07-11,Kitchen appliances,Night,17070.12144000009,04,July,Wednesday
408,2012-07-11,Lamp,Afternoon,11080.191660000199,04,July,Wednesday
409,2012-07-11,Lamp,Evening,49298.588920000184,04,July,Wednesday
410,2012-07-11,Lamp,Morning,184182.33987000343,04,July,Wednesday
411,2012-07-11,Lamp,Night,59437.588720000014,04,July,Wednesday
412,2012-07-11,Stereo and laptop,Afternoon,272384.30250000476,04,July,Wednesday
413,2012-07-11,Stereo and laptop,Evening,365092.3702999889,04,July,Wednesday
414,2012-07-11,Stereo and laptop,Morning,372456.54750000703,04,July,Wednesday
415,2012-07-11,Stereo and laptop,Night,1178494.1046999814,04,July,Wednesday
416,2012-07-11,Tablet,Afternoon,17597.957059999746,04,July,Wednesday
417,2012-07-11,Tablet,Evening,16485.141019999737,04,July,Wednesday
418,2012-07-11,Tablet,Morning,28089.67424999958,04,July,Wednesday
419,2012-07-11,Tablet,Night,30160.197019999447,04,July,Wednesday
420,2012-07-12,Entertainment,Afternoon,1443222.7034400192,04,July,Thursday
421,2012-07-12,Entertainment,Evening,880761.3112600083,04,July,Thursday
422,2012-07-12,Entertainment,Morning,634532.3124999721,04,July,Thursday
423,2012-07-12,Entertainment,Night,789598.7254600046,04,July,Thursday
424,2012-07-12,Freezer,Afternoon,3542337.38710001,04,July,Thursday
425,2012-07-12,Freezer,Evening,2708226.379500118,04,July,Thursday
426,2012-07-12,Freezer,Morning,4813370.672100081,04,July,Thursday
427,2012-07-12,Freezer,Night,5716763.060400098,04,July,Thursday
428,2012-07-12,Fridge,Afternoon,455817.94460999826,04,July,Thursday
429,2012-07-12,Fridge,Evening,459726.7216600047,04,July,Thursday
430,2012-07-12,Fridge,Morning,741992.5579300076,04,July,Thursday
431,2012-07-12,Fridge,Night,850555.7626500081,04,July,Thursday
432,2012-07-12,Kitchen appliances,Afternoon,9931.123000000054,04,July,Thursday
433,2012-07-12,Kitchen appliances,Evening,368762.1574600036,04,July,Thursday
434,2012-07-12,Kitchen appliances,Morning,314282.35083999083,04,July,Thursday
435,2012-07-12,Kitchen appliances,Night,16572.13464000009,04,July,Thursday
436,2012-07-12,Lamp,Afternoon,141700.56868000168,04,July,Thursday
437,2012-07-12,Lamp,Evening,89173.39766000056,04,July,Thursday
438,2012-07-12,Lamp,Morning,70655.94585999999,04,July,Thursday
439,2012-07-12,Lamp,Night,27506.449580000164,04,July,Thursday
440,2012-07-12,Stereo and laptop,Afternoon,263523.3814000048,04,July,Thursday
441,2012-07-12,Stereo and laptop,Evening,214879.62800000454,04,July,Thursday
442,2012-07-12,Stereo and laptop,Morning,369254.987100006,04,July,Thursday
443,2012-07-12,Stereo and laptop,Night,423942.0191000067,04,July,Thursday
444,2012-07-12,Tablet,Afternoon,17960.096219999763,04,July,Thursday
445,2012-07-12,Tablet,Evening,15635.74123999973,04,July,Thursday
446,2012-07-12,Tablet,Morning,27628.414279999564,04,July,Thursday
447,2012-07-12,Tablet,Night,30228.56558999944,04,July,Thursday
448,2012-07-13,Entertainment,Afternoon,274681.75811998895,04,July,Friday
449,2012-07-13,Entertainment,Evening,410943.14345999394,04,July,Friday
450,2012-07-13,Entertainment,Morning,394854.3612399789,04,July,Friday
451,2012-07-13,Entertainment,Night,798170.536220002,04,July,Friday
452,2012-07-13,Freezer,Afternoon,3646429.495800036,04,July,Friday
453,2012-07-13,Freezer,Evening,2887331.844800056,04,July,Friday
454,2012-07-13,Freezer,Morning,4876876.9571001,04,July,Friday
455,2012-07-13,Freezer,Night,5648691.653899983,04,July,Friday
456,2012-07-13,Fridge,Afternoon,566009.0355500074,04,July,Friday
457,2012-07-13,Fridge,Evening,381093.6062400022,04,July,Friday
458,2012-07-13,Fridge,Morning,675474.6317400063,04,July,Friday
459,2012-07-13,Fridge,Night,765100.6678500063,04,July,Friday
460,2012-07-13,Kitchen appliances,Afternoon,615645.854200013,04,July,Friday
461,2012-07-13,Kitchen appliances,Evening,402133.15631998976,04,July,Friday
462,2012-07-13,Kitchen appliances,Morning,316365.32921999047,04,July,Friday
463,2012-07-13,Kitchen appliances,Night,16613.27268000009,04,July,Friday
464,2012-07-13,Lamp,Afternoon,136229.17266000257,04,July,Friday
465,2012-07-13,Lamp,Evening,260929.20670000865,04,July,Friday
466,2012-07-13,Lamp,Morning,77454.75366000074,04,July,Friday
467,2012-07-13,Lamp,Night,88506.0379800027,04,July,Friday
468,2012-07-13,Stereo and laptop,Afternoon,267424.21760000533,04,July,Friday
469,2012-07-13,Stereo and laptop,Evening,435116.15549998975,04,July,Friday
470,2012-07-13,Stereo and laptop,Morning,372985.8889000063,04,July,Friday
471,2012-07-13,Stereo and laptop,Night,593416.9231999962,04,July,Friday
472,2012-07-13,Tablet,Afternoon,19948.626989999713,04,July,Friday
473,2012-07-13,Tablet,Evening,15858.463519999736,04,July,Friday
474,2012-07-13,Tablet,Morning,27885.122119999505,04,July,Friday
475,2012-07-13,Tablet,Night,27953.539889999593,04,July,Friday
476,2012-07-14,Entertainment,Afternoon,0.0,04,July,Saturday
477,2012-07-14,Entertainment,Evening,0.0,04,July,Saturday
478,2012-07-14,Entertainment,Morning,387865.46281998156,04,July,Saturday
479,2012-07-14,Entertainment,Night,194332.79497998726,04,July,Saturday
480,2012-07-14,Freezer,Afternoon,3484080.541400041,04,July,Saturday
481,2012-07-14,Freezer,Evening,2740201.5442000357,04,July,Saturday
482,2012-07-14,Freezer,Morning,4804053.531600056,04,July,Saturday
483,2012-07-14,Freezer,Night,5588051.871700041,04,July,Saturday
484,2012-07-14,Fridge,Afternoon,531011.0218200056,04,July,Saturday
485,2012-07-14,Fridge,Evening,414014.3979700038,04,July,Saturday
486,2012-07-14,Fridge,Morning,677771.384540003,04,July,Saturday
487,2012-07-14,Fridge,Night,845653.5612700084,04,July,Saturday
488,2012-07-14,Kitchen appliances,Afternoon,9853.64316000005,04,July,Saturday
489,2012-07-14,Kitchen appliances,Evening,7198.478080000039,04,July,Saturday
490,2012-07-14,Kitchen appliances,Morning,413007.88771999546,04,July,Saturday
491,2012-07-14,Kitchen appliances,Night,16290.663840000085,04,July,Saturday
492,2012-07-14,Lamp,Afternoon,10432.895240000229,04,July,Saturday
493,2012-07-14,Lamp,Evening,7647.728440000143,04,July,Saturday
494,2012-07-14,Lamp,Morning,162216.58706000214,04,July,Saturday
495,2012-07-14,Lamp,Night,17011.12910000034,04,July,Saturday
496,2012-07-14,Stereo and laptop,Afternoon,269846.4863000058,04,July,Saturday
497,2012-07-14,Stereo and laptop,Evening,207622.54060000394,04,July,Saturday
498,2012-07-14,Stereo and laptop,Morning,369706.08460000646,04,July,Saturday
499,2012-07-14,Stereo and laptop,Night,426550.2577000078,04,July,Saturday
500,2012-07-14,Tablet,Afternoon,19034.720599999644,04,July,Saturday
501,2012-07-14,Tablet,Evening,12551.224239999874,04,July,Saturday
502,2012-07-14,Tablet,Morning,26577.886899999598,04,July,Saturday
503,2012-07-14,Tablet,Night,29265.32569999951,04,July,Saturday
504,2012-07-15,Freezer,Afternoon,2896646.4067999776,04,July,Sunday
505,2012-07-15,Freezer,Evening,2756492.667700048,04,July,Sunday
506,2012-07-15,Freezer,Morning,4320520.86930009,04,July,Sunday
507,2012-07-15,Freezer,Night,5442160.386900066,04,July,Sunday
508,2012-07-15,Fridge,Afternoon,389251.02199000126,04,July,Sunday
509,2012-07-15,Fridge,Evening,417354.0162900042,04,July,Sunday
510,2012-07-15,Fridge,Morning,637854.1158600054,04,July,Sunday
511,2012-07-15,Fridge,Night,692832.5855000034,04,July,Sunday
512,2012-07-15,Kitchen appliances,Afternoon,8060.890680000042,04,July,Sunday
513,2012-07-15,Kitchen appliances,Evening,7915.824960000042,04,July,Sunday
514,2012-07-15,Kitchen appliances,Morning,11852.085840000063,04,July,Sunday
515,2012-07-15,Kitchen appliances,Night,15597.812640000082,04,July,Sunday
516,2012-07-15,Lamp,Afternoon,8280.46666000018,04,July,Sunday
517,2012-07-15,Lamp,Evening,8488.766200000178,04,July,Sunday
518,2012-07-15,Lamp,Morning,12226.95902000028,04,July,Sunday
519,2012-07-15,Lamp,Night,16726.677040000366,04,July,Sunday
520,2012-07-15,Stereo and laptop,Afternoon,217565.6781000043,04,July,Sunday
521,2012-07-15,Stereo and laptop,Evening,213729.43200000405,04,July,Sunday
522,2012-07-15,Stereo and laptop,Morning,336495.293700007,04,July,Sunday
523,2012-07-15,Stereo and laptop,Night,427890.7188000085,04,July,Sunday
524,2012-07-15,Tablet,Afternoon,14632.66284999975,04,July,Sunday
525,2012-07-15,Tablet,Evening,14659.40952999975,04,July,Sunday
526,2012-07-15,Tablet,Morning,22344.622249999604,04,July,Sunday
527,2012-07-15,Tablet,Night,28474.06974999955,04,July,Sunday
528,2012-07-16,Freezer,Afternoon,3371755.915900031,04,July,Monday
529,2012-07-16,Freezer,Evening,2761033.986700061,04,July,Monday
530,2012-07-16,Freezer,Morning,4764656.090900032,04,July,Monday
531,2012-07-16,Freezer,Night,5572449.453800062,04,July,Monday
532,2012-07-16,Fridge,Afternoon,426820.54688000045,04,July,Monday
533,2012-07-16,Fridge,Evening,416198.31383000425,04,July,Monday
534,2012-07-16,Fridge,Morning,634387.973120001,04,July,Monday
535,2012-07-16,Fridge,Night,732418.1471800031,04,July,Monday
536,2012-07-16,Kitchen appliances,Afternoon,9894.781200000052,04,July,Monday
537,2012-07-16,Kitchen appliances,Evening,7746.9424800000415,04,July,Monday
538,2012-07-16,Kitchen appliances,Morning,13865.684640000072,04,July,Monday
539,2012-07-16,Kitchen appliances,Night,15338.527520000083,04,July,Monday
540,2012-07-16,Lamp,Afternoon,10159.642080000223,04,July,Monday
541,2012-07-16,Lamp,Evening,7928.821200000181,04,July,Monday
542,2012-07-16,Lamp,Morning,14175.56762000032,04,July,Monday
543,2012-07-16,Lamp,Night,16107.879060000354,04,July,Monday
544,2012-07-16,Stereo and laptop,Afternoon,270539.18230000604,04,July,Monday
545,2012-07-16,Stereo and laptop,Evening,218080.12290000496,04,July,Monday
546,2012-07-16,Stereo and laptop,Morning,376829.8728000079,04,July,Monday
547,2012-07-16,Stereo and laptop,Night,427308.97890000895,04,July,Monday
548,2012-07-16,Tablet,Afternoon,18379.426939999685,04,July,Monday
549,2012-07-16,Tablet,Evening,14412.002739999763,04,July,Monday
550,2012-07-16,Tablet,Morning,26416.804279999516,04,July,Monday
551,2012-07-16,Tablet,Night,27860.580649999592,04,July,Monday
552,2012-07-17,Freezer,Afternoon,3449696.6220000144,04,July,Tuesday
553,2012-07-17,Freezer,Evening,2772358.584900029,04,July,Tuesday
554,2012-07-17,Freezer,Morning,4772119.585700018,04,July,Tuesday
555,2012-07-17,Freezer,Night,5438072.117700043,04,July,Tuesday
556,2012-07-17,Fridge,Afternoon,416714.4739100024,04,July,Tuesday
557,2012-07-17,Fridge,Evening,414175.37095000467,04,July,Tuesday
558,2012-07-17,Fridge,Morning,631313.3580900012,04,July,Tuesday
559,2012-07-17,Fridge,Night,722666.3159800016,04,July,Tuesday
560,2012-07-17,Kitchen appliances,Afternoon,9598.15428000005,04,July,Tuesday
561,2012-07-17,Kitchen appliances,Evening,7658.1709200000405,04,July,Tuesday
562,2012-07-17,Kitchen appliances,Morning,13625.351880000071,04,July,Tuesday
563,2012-07-17,Kitchen appliances,Night,15593.482320000081,04,July,Tuesday
564,2012-07-17,Lamp,Afternoon,10045.413300000231,04,July,Tuesday
565,2012-07-17,Lamp,Evening,8228.951720000188,04,July,Tuesday
566,2012-07-17,Lamp,Morning,14305.47486000031,04,July,Tuesday
567,2012-07-17,Lamp,Night,16610.208480000365,04,July,Tuesday
568,2012-07-17,Stereo and laptop,Afternoon,270013.2302000062,04,July,Tuesday
569,2012-07-17,Stereo and laptop,Evening,216985.49370000488,04,July,Tuesday
570,2012-07-17,Stereo and laptop,Morning,376019.5880000075,04,July,Tuesday
571,2012-07-17,Stereo and laptop,Night,430494.6914000094,04,July,Tuesday
572,2012-07-17,Tablet,Afternoon,17637.20656999973,04,July,Tuesday
573,2012-07-17,Tablet,Evening,14884.527419999737,04,July,Tuesday
574,2012-07-17,Tablet,Morning,25400.430439999578,04,July,Tuesday
575,2012-07-17,Tablet,Night,29907.24601999946,04,July,Tuesday
576,2012-07-18,Freezer,Afternoon,3586034.3633000217,04,July,Wednesday
577,2012-07-18,Freezer,Evening,2747892.636500134,04,July,Wednesday
578,2012-07-18,Freezer,Morning,4752153.809199996,04,July,Wednesday
579,2012-07-18,Freezer,Night,5675642.353700122,04,July,Wednesday
580,2012-07-18,Fridge,Afternoon,518655.48420000554,04,July,Wednesday
581,2012-07-18,Fridge,Evening,314489.0350900007,04,July,Wednesday
582,2012-07-18,Fridge,Morning,627225.0856400037,04,July,Wednesday
583,2012-07-18,Fridge,Night,826078.7390400073,04,July,Wednesday
584,2012-07-18,Kitchen appliances,Afternoon,9745.38516000005,04,July,Wednesday
585,2012-07-18,Kitchen appliances,Evening,7993.770720000042,04,July,Wednesday
586,2012-07-18,Kitchen appliances,Morning,13826.711760000075,04,July,Wednesday
587,2012-07-18,Kitchen appliances,Night,15790.511880000084,04,July,Wednesday
588,2012-07-18,Lamp,Afternoon,10251.47306000023,04,July,Wednesday
589,2012-07-18,Lamp,Evening,7937.780320000182,04,July,Wednesday
590,2012-07-18,Lamp,Morning,14529.452860000316,04,July,Wednesday
591,2012-07-18,Lamp,Night,16007.70766000037,04,July,Wednesday
592,2012-07-18,Stereo and laptop,Afternoon,270096.6185000062,04,July,Wednesday
593,2012-07-18,Stereo and laptop,Evening,218362.33760000495,04,July,Wednesday
594,2012-07-18,Stereo and laptop,Morning,374086.90530000714,04,July,Wednesday
595,2012-07-18,Stereo and laptop,Night,431024.8984000095,04,July,Wednesday
596,2012-07-18,Tablet,Afternoon,18789.54269999966,04,July,Wednesday
597,2012-07-18,Tablet,Evening,14233.691539999774,04,July,Wednesday
598,2012-07-18,Tablet,Morning,26334.335349999517,04,July,Wednesday
599,2012-07-18,Tablet,Night,26537.16433999967,04,July,Wednesday
600,2012-07-19,Freezer,Afternoon,3545778.2489999915,04,July,Thursday
601,2012-07-19,Freezer,Evening,2863691.5237000505,04,July,Thursday
602,2012-07-19,Freezer,Morning,4840091.91790003,04,July,Thursday
603,2012-07-19,Freezer,Night,5701043.514500054,04,July,Thursday
604,2012-07-19,Fridge,Afternoon,535035.1414400063,04,July,Thursday
605,2012-07-19,Fridge,Evening,396947.56192000466,04,July,Thursday
606,2012-07-19,Fridge,Morning,635595.8143800024,04,July,Thursday
607,2012-07-19,Fridge,Night,789080.2433200027,04,July,Thursday
608,2012-07-19,Kitchen appliances,Afternoon,9660.94392000005,04,July,Thursday
609,2012-07-19,Kitchen appliances,Evening,7749.10764000004,04,July,Thursday
610,2012-07-19,Kitchen appliances,Morning,13755.261480000072,04,July,Thursday
611,2012-07-19,Kitchen appliances,Night,15827.319600000083,04,July,Thursday
612,2012-07-19,Lamp,Afternoon,10260.432180000236,04,July,Thursday
613,2012-07-19,Lamp,Evening,8134.88096000019,04,July,Thursday
614,2012-07-19,Lamp,Morning,14388.346720000325,04,July,Thursday
615,2012-07-19,Lamp,Night,16498.219480000364,04,July,Thursday
616,2012-07-19,Stereo and laptop,Afternoon,270504.9850000058,04,July,Thursday
617,2012-07-19,Stereo and laptop,Evening,217594.80260000503,04,July,Thursday
618,2012-07-19,Stereo and laptop,Morning,374183.10840000707,04,July,Thursday
619,2012-07-19,Stereo and laptop,Night,430986.4130000097,04,July,Thursday
620,2012-07-19,Tablet,Afternoon,17706.302159999723,04,July,Thursday
621,2012-07-19,Tablet,Evening,14117.789259999783,04,July,Thursday
622,2012-07-19,Tablet,Morning,26211.746399999527,04,July,Thursday
623,2012-07-19,Tablet,Night,30384.228479999438,04,July,Thursday
624,2012-07-20,Freezer,Afternoon,3453701.3453000565,04,July,Friday
625,2012-07-20,Freezer,Evening,2823480.7799000517,04,July,Friday
626,2012-07-20,Freezer,Morning,4998756.440299959,04,July,Friday
627,2012-07-20,Freezer,Night,5571073.234800038,04,July,Friday
628,2012-07-20,Fridge,Afternoon,441109.8395399997,04,July,Friday
629,2012-07-20,Fridge,Evening,415871.81867000484,04,July,Friday
630,2012-07-20,Fridge,Morning,753965.4226300081,04,July,Friday
631,2012-07-20,Fridge,Night,849868.8545000099,04,July,Friday
632,2012-07-20,Kitchen appliances,Afternoon,9942.414720000053,04,July,Friday
633,2012-07-20,Kitchen appliances,Evening,7707.96960000004,04,July,Friday
634,2012-07-20,Kitchen appliances,Morning,13857.024000000074,04,July,Friday
635,2012-07-20,Kitchen appliances,Night,15561.004920000081,04,July,Friday
636,2012-07-20,Lamp,Afternoon,10222.355920000238,04,July,Friday
637,2012-07-20,Lamp,Evening,8047.529540000186,04,July,Friday
638,2012-07-20,Lamp,Morning,14274.11794000032,04,July,Friday
639,2012-07-20,Lamp,Night,16525.096840000377,04,July,Friday
640,2012-07-20,Stereo and laptop,Afternoon,270729.46090000594,04,July,Friday
641,2012-07-20,Stereo and laptop,Evening,216123.89470000504,04,July,Friday
642,2012-07-20,Stereo and laptop,Morning,377362.2358000075,04,July,Friday
643,2012-07-20,Stereo and laptop,Night,430652.90860000934,04,July,Friday
644,2012-07-20,Tablet,Afternoon,18865.324959999652,04,July,Friday
645,2012-07-20,Tablet,Evening,15007.116369999729,04,July,Friday
646,2012-07-20,Tablet,Morning,26942.822319999483,04,July,Friday
647,2012-07-20,Tablet,Night,30890.186509999403,04,July,Friday
648,2012-07-21,Freezer,Afternoon,3453294.7039999994,04,July,Saturday
649,2012-07-21,Freezer,Evening,2807935.54660004,04,July,Saturday
650,2012-07-21,Freezer,Morning,4376657.497300012,04,July,Saturday
651,2012-07-21,Freezer,Night,5639894.336100154,04,July,Saturday
652,2012-07-21,Fridge,Afternoon,523361.2015100048,04,July,Saturday
653,2012-07-21,Fridge,Evening,320694.58542000013,04,July,Saturday
654,2012-07-21,Fridge,Morning,541075.65858,04,July,Saturday
655,2012-07-21,Fridge,Night,845275.8441600079,04,July,Saturday
656,2012-07-21,Kitchen appliances,Afternoon,9585.16332000005,04,July,Saturday
657,2012-07-21,Kitchen appliances,Evening,7766.42892000004,04,July,Saturday
